Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S04649,20,66,71,78,6.5,1
S04650,19,100,73,95,6.4,1
S04651,20,93,68,80,8.4,1
S04652,21,67,59,75,4.8,1
S04653,20,56,67,74,3.5,1
S04654,18,62,62,52,3.4,1
S04655,20,70,69,94,5.8,1
S04656,21,90,59,75,5.0,1
S04657,19,58,86,76,5.0,1
S04658,22,59,46,38,1.8,0
S04659,20,80,82,88,7.5,1
S04660,21,60,55,68,2.9,0
S04661,21,60,60,81,2.8,0
S04662,19,68,73,65,4.7,1
S04663,18,71,46,51,3.1,1
S04664,20,81,74,66,6.3,1
S04665,21,71,79,61,4.3,1
S04666,19,40,88,56,5.0,1
S04667,22,76,71,88,5.8,1
S04668,21,45,60,78,2.8,0
S04669,19,66,82,58,2.4,0
S04670,18,100,98,78,8.9,1
S04671,18,60,62,47,4.9,1
S04672,21,66,61,77,4.7,1
S04673,21,49,64,76,1.3,0
S04674,20,84,60,64,5.5,1
S04675,19,75,85,72,6.0,1
S04676,21,91,77,78,6.0,1
S04677,20,84,85,99,7.4,1
S04678,20,63,56,63,2.6,0
S04679,21,64,55,66,3.3,1
S04680,18,91,99,83,8.3,1
S04681,19,71,85,68,9.5,1
S04682,19,60,53,42,2.2,0
S04683,18,71,70,62,5.5,1
S04684,21,69,62,74,2.9,0
S04685,19,54,43,53,1.5,0
S04686,21,55,58,59,3.9,1
S04687,21,59,51,53,2.3,0
S04688,20,69,88,76,7.4,1
S04689,18,54,63,93,5.8,1
S04690,21,66,38,58,2.3,0
S04691,22,60,31,46,1.1,0
S04692,18,88,67,81,8.3,1
S04693,19,73,74,82,2.6,0
S04694,20,69,75,69,6.5,1
S04695,19,52,70,52,4.0,1
S04696,19,74,80,68,6.3,1
S04697,18,62,65,67,3.8,1
S04698,19,49,55,67,1.8,0
S04699,21,61,72,75,3.0,1
S04700,19,55,61,49,2.7,0
S04701,20,51,84,58,4.9,1
S04702,20,73,84,72,6.9,1
S04703,22,52,55,72,3.4,1
S04704,20,57,47,41,1.1,0
S04705,19,66,64,65,5.7,1
S04706,20,87,89,68,6.5,1
S04707,18,100,84,97,9.7,1
S04708,20,82,66,80,6.3,1
S04709,21,55,73,81,5.2,1
S04710,18,90,73,90,6.2,1
S04711,22,100,91,81,9.4,1
S04712,21,84,100,68,8.5,1
S04713,19,79,74,51,3.9,1
S04714,19,57,61,41,3.1,1
S04715,19,45,47,58,3.4,1
S04716,21,64,66,67,5.5,1
S04717,21,98,88,88,7.7,1
S04718,21,57,58,71,5.5,1
S04719,18,56,78,52,1.6,0
S04720,18,80,80,77,7.5,1
S04721,19,78,83,69,8.3,1
S04722,20,60,56,77,3.6,1
S04723,19,79,83,67,7.0,1
S04724,22,64,55,55,4.8,1
S04725,18,72,100,93,9.0,1
S04726,21,87,99,89,8.6,1
S04727,18,84,83,51,5.7,1
S04728,21,87,63,87,7.2,1
S04729,22,78,88,75,9.0,1
S04730,22,59,84,67,5.5,1
S04731,18,62,70,68,3.8,1
S04732,21,97,70,86,7.8,1
S04733,22,68,53,68,3.0,1
S04734,19,75,62,67,4.5,1
S04735,19,94,78,78,8.8,1
S04736,21,84,96,83,7.5,1
S04737,18,70,46,67,4.6,1
S04738,22,68,67,84,2.9,0
S04739,18,61,51,74,4.2,1
S04740,19,50,53,54,3.6,1
S04741,22,68,37,55,2.6,0
S04742,18,93,74,80,7.7,1
S04743,20,52,78,79,3.3,1
S04744,21,79,72,87,5.1,1
S04745,21,85,54,63,4.5,1
S04746,20,89,100,75,9.8,1
S04747,19,60,80,55,4.5,1
S04748,22,58,56,61,1.7,0
S04749,21,52,78,86,1.8,0
S04750,20,69,83,81,6.3,1
S04751,20,80,82,55,6.4,1
S04752,19,53,59,60,4.8,1
S04753,19,55,75,62,4.9,1
S04754,18,56,57,47,1.5,0
S04755,21,72,77,67,5.6,1
S04756,18,75,64,76,5.5,1
S04757,20,78,59,68,2.3,0
S04758,22,59,47,72,1.9,0
S04759,22,64,33,66,2.1,0
S04760,19,48,67,35,1.9,0
S04761,22,84,59,62,6.5,1
S04762,22,56,61,60,2.8,0
S04763,22,64,66,65,3.3,1
S04764,20,59,63,71,2.6,0
S04765,22,99,85,86,9.6,1
S04766,22,72,88,83,8.7,1
S04767,22,40,66,66,3.1,1
S04768,18,63,72,63,3.9,1
S04769,20,66,79,63,2.9,0
S04770,19,73,73,84,5.4,1
S04771,18,67,54,55,1.2,0
S04772,21,82,67,76,7.0,1
S04773,20,67,77,72,5.7,1
S04774,20,63,94,99,9.1,1
S04775,21,58,56,47,2.5,0
S04776,21,93,88,100,8.2,1
S04777,21,78,79,66,8.1,1
S04778,19,59,64,51,2.1,0
S04779,22,73,77,77,4.6,1
S04780,20,50,68,73,2.5,0
S04781,22,69,63,47,3.3,1
S04782,22,80,51,51,3.4,1
S04783,21,72,66,76,6.0,1
S04784,19,58,74,97,4.7,1
S04785,18,87,100,100,9.5,1
S04786,19,36,53,56,2.1,0
S04787,22,93,94,57,9.8,1
S04788,19,67,55,64,3.1,1
S04789,21,99,71,84,8.0,1
S04790,18,64,58,62,4.1,1
S04791,21,63,35,50,2.3,0
S04792,18,76,99,84,8.7,1
S04793,22,62,39,54,3.8,1
S04794,18,62,74,99,6.9,1
S04795,18,72,61,92,6.1,1
S04796,18,68,60,78,5.2,1
S04797,19,75,86,72,5.5,1
S04798,19,74,82,71,7.6,1
S04799,22,58,45,58,1.8,0
S04800,18,75,71,96,7.0,1
S04801,20,83,78,94,9.1,1
S04802,22,57,54,60,1.5,0
S04803,18,60,60,71,2.3,0
S04804,18,87,100,84,7.4,1
S04805,19,68,48,74,4.9,1
S04806,22,65,67,80,4.6,1
S04807,18,57,54,66,2.2,0
S04808,18,65,82,82,5.6,1
S04809,22,55,61,61,2.1,0
S04810,20,92,77,68,5.3,1
S04811,22,72,85,73,7.9,1
S04812,22,60,52,56,3.3,1
S04813,20,67,84,51,5.3,1
S04814,22,87,98,76,9.9,1
S04815,18,75,88,66,7.2,1
S04816,22,87,98,76,8.6,1
S04817,20,52,72,87,4.7,1
S04818,21,92,97,78,7.9,1
S04819,22,62,58,60,1.4,0
S04820,19,46,54,63,2.1,0
S04821,18,39,60,81,2.8,0
S04822,18,59,67,61,4.6,1
S04823,19,82,78,79,8.6,1
S04824,19,92,83,65,4.1,1
S04825,22,83,80,90,6.9,1
S04826,19,62,80,94,7.4,1
S04827,21,68,79,80,6.3,1
S04828,20,66,98,81,4.2,1
S04829,19,77,62,76,6.2,1
S04830,19,53,56,64,4.1,1
S04831,21,56,40,72,1.8,0
S04832,18,82,87,93,9.9,1
S04833,18,47,60,51,2.1,0
S04834,22,59,50,70,1.7,0
S04835,21,93,79,81,8.9,1
S04836,20,73,65,61,3.7,1
S04837,20,83,71,87,6.9,1
S04838,21,61,68,65,4.0,1
S04839,20,75,79,72,4.5,1
S04840,18,67,70,72,3.4,1
S04841,20,68,75,57,4.1,1
S04842,20,63,80,73,4.7,1
S04843,21,75,83,94,7.5,1
S04844,21,73,70,60,5.6,1
S04845,20,100,79,91,9.5,1
S04846,19,59,50,47,1.4,0
S04847,21,66,65,84,5.5,1
S04848,22,67,83,86,6.3,1
S04849,22,82,91,80,9.3,1
S04850,18,77,62,83,1.4,0
S04851,20,71,61,87,6.2,1
S04852,19,94,100,91,8.7,1
S04853,18,59,57,71,3.2,1
S04854,20,88,73,95,8.9,1
S04855,21,63,48,44,1.2,0
S04856,22,75,100,81,7.6,1
S04857,19,81,83,89,9.4,1
S04858,22,94,73,71,6.9,1
S04859,21,80,67,75,5.0,1
S04860,20,64,52,72,1.4,0
S04861,21,95,78,79,9.3,1
S04862,21,75,71,70,5.2,1
S04863,22,75,65,47,1.3,0
S04864,19,79,82,56,7.2,1
S04865,21,77,58,80,5.3,1
S04866,22,44,53,59,2.1,0
S04867,19,53,54,63,2.9,0
S04868,20,44,55,46,1.6,0
S04869,20,88,89,71,6.2,1
S04870,18,51,74,88,6.6,1
S04871,22,68,71,72,5.6,1
S04872,19,54,100,82,8.4,1
S04873,21,76,94,85,8.7,1
S04874,20,71,82,60,6.5,1
S04875,19,68,74,63,1.1,0
S04876,22,83,84,62,7.3,1
S04877,18,61,46,58,4.8,1
S04878,20,85,83,61,6.1,1
S04879,19,77,59,74,6.8,1
S04880,19,67,71,62,4.2,1
S04881,19,75,68,85,9.3,1
S04882,22,49,52,49,2.2,0
S04883,22,70,73,89,7.0,1
S04884,22,54,44,66,1.0,0
S04885,21,88,83,82,9.3,1
S04886,19,73,68,53,2.0,0
S04887,20,61,48,52,1.9,0
S04888,22,39,71,62,4.0,1
S04889,22,70,56,51,4.4,1
S04890,19,47,58,51,2.9,0
S04891,22,66,78,84,6.3,1
S04892,21,62,58,73,5.0,1
S04893,21,49,39,76,1.3,0
S04894,22,52,70,62,3.9,1
S04895,19,85,95,77,8.3,1
S04896,19,65,77,72,7.2,1
S04897,19,84,74,74,7.5,1
S04898,18,100,80,70,7.3,1
S04899,22,52,65,69,3.8,1
S04900,19,55,59,59,1.9,0
S04901,21,39,35,58,3.5,0
S04902,20,81,72,97,8.5,1
S04903,20,96,80,100,9.8,1
S04904,19,79,72,85,5.4,1
S04905,20,55,55,63,1.1,0
S04906,20,68,65,69,2.3,0
S04907,18,91,67,88,3.9,1
S04908,21,92,60,83,6.2,1
S04909,21,52,71,51,1.7,0
S04910,18,73,100,90,9.5,1
S04911,18,63,52,75,4.3,1
S04912,20,77,90,72,9.2,1
S04913,22,87,75,77,8.0,1
S04914,20,69,82,93,7.8,1
S04915,18,75,87,53,6.5,1
S04916,21,85,99,60,6.6,1
S04917,20,76,84,73,6.7,1
S04918,22,67,79,80,6.7,1
S04919,20,86,69,57,6.0,1
S04920,19,71,92,85,9.9,1
S04921,20,77,95,92,7.6,1
S04922,18,82,81,81,8.0,1
S04923,21,86,76,94,8.9,1
S04924,21,63,42,55,2.9,0
S04925,18,63,61,49,1.8,0
S04926,19,71,73,81,5.3,1
S04927,18,69,64,76,5.6,1
S04928,20,80,95,68,8.5,1
S04929,18,64,64,60,5.0,1
S04930,18,82,72,92,6.1,1
S04931,19,66,72,61,5.7,1
S04932,20,64,50,68,1.3,0
S04933,22,76,78,69,6.5,1
S04934,22,79,96,82,8.5,1
S04935,21,66,46,64,2.4,0
S04936,18,68,80,49,6.3,1
S04937,21,82,76,56,6.3,1
S04938,19,62,60,62,2.5,0
S04939,22,52,66,51,2.1,0
S04940,18,94,90,98,9.8,1
S04941,19,73,72,48,4.5,1
S04942,19,74,68,69,3.0,1
S04943,18,70,53,44,2.5,0
S04944,19,83,81,72,7.0,1
S04945,18,65,73,62,6.5,1
S04946,18,100,75,99,6.8,1
S04947,20,43,52,42,1.8,0
S04948,21,95,91,82,9.0,1
S04949,19,72,68,47,4.5,1
S04950,19,53,68,84,3.8,1
S04951,20,70,70,75,5.2,1
S04952,20,67,49,69,4.5,1
S04953,20,98,85,100,8.8,1
S04954,22,80,88,87,9.4,1
S04955,22,62,66,68,3.7,1
S04956,22,62,78,84,8.8,1
S04957,18,99,68,87,8.0,1
S04958,19,77,94,79,9.4,1
S04959,21,66,58,61,3.2,1
S04960,18,74,76,83,6.2,1
S04961,19,63,60,68,3.5,1
S04962,19,92,83,80,8.4,1
S04963,20,71,47,39,1.0,0
S04964,20,77,63,91,6.1,1
S04965,18,73,70,58,4.1,1
S04966,20,69,58,77,3.9,1
S04967,19,87,78,78,6.8,1
S04968,20,80,89,67,8.7,1
S04969,22,87,69,90,6.5,1
S04970,20,96,71,86,8.7,1
S04971,19,74,89,80,3.4,1
S04972,18,66,66,70,5.7,1
S04973,21,69,76,78,5.1,1
S04974,20,57,74,35,1.1,0
S04975,19,60,82,67,6.0,1
S04976,21,94,74,61,7.0,1
S04977,21,75,74,70,6.3,1
S04978,22,83,71,84,7.6,1
S04979,21,69,83,66,6.1,1
S04980,19,43,61,68,1.6,0
S04981,19,52,51,49,2.0,0
S04982,20,78,63,85,6.4,1
S04983,20,71,48,80,3.5,1
S04984,20,58,66,70,1.7,0
S04985,21,73,70,65,4.9,1
S04986,21,71,76,47,6.0,1
S04987,22,71,56,73,4.0,1
S04988,20,95,63,77,7.5,1
S04989,18,84,87,64,6.8,1
S04990,22,74,65,59,4.0,1
S04991,18,84,91,97,7.8,1
S04992,21,62,72,62,6.8,1
S04993,22,66,74,81,6.7,1
S04994,22,79,81,76,6.0,1
S04995,19,54,61,52,1.1,0
S04996,21,84,87,85,7.3,1
S04997,21,84,63,87,4.4,1
S04998,22,95,95,82,9.5,1
S04999,21,96,95,78,8.4,1
S05000,22,76,73,82,6.3,1
